,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,RoofStyle,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtCond,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SaleType,SaleCondition,SalePrice,TotalSF,TotalBath,LotFrontageRatio
1119,SC20,RL,70.0,7560.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,Gable,Wd Sdng,None,0.0,TA,CBlock,TA,1040.0,TA,Y,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,No,Attchd,RFn,286.0,TA,Y,140.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,133700.0,2366.0,1.0,0.009259259259259259
1120,SC30,RM,59.0,8263.0,Pave,Reg,Bnk,Inside,IDOTRR,Norm,1Fam,1Story,6.0,Gable,BrkFace,None,0.0,TA,BrkTil,TA,1012.0,TA,Y,1012.0,0.0,0.0,1012.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,1.0,Gd,Detchd,Unf,308.0,TA,Y,0.0,22.0,0.0,0.0,0.0,0.0,WD,Normal,118400.0,2332.0,1.0,0.007140263826697325
1121,SC20,RL,84.0,10084.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7.0,Gable,VinylSd,BrkFace,196.0,TA,PConc,TA,1552.0,Ex,Y,1552.0,0.0,0.0,1552.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,0.0,No,Attchd,RFn,782.0,TA,Y,144.0,20.0,0.0,0.0,0.0,0.0,New,Partial,212900.0,3886.0,2.0,0.008330027766759222
1122,SC20,RL,0.0,8926.0,Pave,IR1,Lvl,Corner,Edwards,Norm,1Fam,1Story,4.0,Gable,AsbShng,None,0.0,TA,CBlock,TA,672.0,Ex,Y,960.0,0.0,0.0,960.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,No,Basment,Unf,288.0,TA,Y,64.0,0.0,0.0,0.0,0.0,0.0,COD,Abnorml,112000.0,1920.0,1.0,0.0
1123,SC20,RL,50.0,9405.0,Pave,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5.0,Hip,VinylSd,None,0.0,Ex,CBlock,TA,698.0,Ex,Y,698.0,0.0,0.0,698.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,No,No,No,0.0,No,Y,0.0,170.0,0.0,0.0,0.0,0.0,WD,Normal,118000.0,1396.0,1.0,0.00531632110579479
1124,SC80,RL,0.0,9125.0,Pave,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7.0,Gable,HdBoard,BrkFace,170.0,TA,PConc,TA,384.0,Gd,Y,812.0,670.0,0.0,1482.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,1.0,TA,Attchd,Fin,392.0,TA,Y,100.0,25.0,0.0,0.0,0.0,0.0,WD,Normal,163900.0,2258.0,2.5,0.0
1125,SC20,RL,60.0,10434.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,4.0,Gable,Plywood,None,0.0,TA,CBlock,TA,1005.0,TA,Y,1005.0,0.0,0.0,1005.0,0.0,0.0,1.0,0.0,2.0,1.0,Fa,5.0,1.0,TA,Detchd,Unf,672.0,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,115000.0,2682.0,1.0,0.005750431282346176
1126,SC120,RL,53.0,3684.0,Pave,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7.0,Hip,VinylSd,BrkFace,130.0,TA,PConc,TA,1373.0,Ex,Y,1555.0,0.0,0.0,1555.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,1.0,TA,Attchd,Fin,660.0,TA,Y,143.0,20.0,0.0,0.0,0.0,0.0,WD,Normal,174000.0,3588.0,2.0,0.014386536373507057
1127,SC20,RL,134.5,14572.0,Pave,IR3,Lvl,Corner,Gilbert,Norm,1Fam,1Story,7.0,Hip,VinylSd,None,0.0,TA,PConc,TA,1530.0,Ex,Y,1530.0,0.0,0.0,1530.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,1.0,Gd,Attchd,Fin,630.0,TA,Y,144.0,36.0,0.0,0.0,0.0,0.0,WD,Family,259000.0,3690.0,3.0,0.009230030194894318
1128,SC60,RL,59.0,11796.0,Pave,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7.0,Gable,VinylSd,None,0.0,TA,PConc,TA,847.0,Ex,Y,847.0,1112.0,0.0,1959.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,1.0,Gd,BuiltIn,Fin,434.0,TA,Y,100.0,48.0,0.0,0.0,0.0,0.0,WD,Normal,215000.0,3240.0,2.5,0.005001695489996609
1129,SC90,RM,60.0,7200.0,Pave,Reg,Lvl,Inside,OldTown,Norm,Duplex,SFoyer,5.0,Gable,MetalSd,BrkFace,180.0,TA,CBlock,TA,936.0,TA,Y,936.0,0.0,0.0,936.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,No,Detchd,Unf,672.0,TA,Y,49.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,140000.0,2544.0,2.0,0.008333333333333333
1130,SC50,RL,65.0,7804.0,Pave,Reg,Lvl,Inside,SWISU,Norm,1Fam,1.5Fin,4.0,Gable,Plywood,None,0.0,TA,BrkTil,TA,1122.0,TA,Y,1328.0,653.0,0.0,1981.0,1.0,0.0,2.0,0.0,4.0,1.0,Gd,7.0,2.0,TA,Detchd,Unf,576.0,TA,Y,420.0,44.0,0.0,0.0,0.0,0.0,WD,Normal,135000.0,3679.0,3.0,0.00832906201947719
1131,SC20,RL,63.0,10712.0,Pave,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5.0,Gable,HdBoard,None,0.0,TA,PConc,TA,974.0,TA,Y,974.0,0.0,0.0,974.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,No,No,No,0.0,No,Y,0.0,28.0,0.0,0.0,0.0,0.0,Oth,Abnorml,93500.0,1948.0,1.0,0.005881254667662435
1132,SC70,RM,90.0,9900.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,6.0,Gable,Wd Sdng,None,0.0,TA,BrkTil,TA,1008.0,TA,Y,1178.0,1032.0,0.0,2210.0,0.0,0.0,2.0,0.0,4.5,1.0,Fa,8.0,0.0,No,Detchd,Unf,205.0,TA,N,0.0,48.0,0.0,0.0,0.0,0.0,WD,Normal,117500.0,3423.0,2.0,0.00909090909090909
1133,SC60,RL,80.0,9828.0,Pave,IR1,Lvl,Inside,SawyerW,Norm,1Fam,2Story,8.0,Gable,VinylSd,None,0.0,TA,PConc,TA,1128.0,Ex,Y,1142.0,878.0,0.0,2020.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,1.0,TA,Attchd,RFn,466.0,TA,Y,0.0,155.0,0.0,0.0,0.0,0.0,WD,Normal,239500.0,3614.0,2.5,0.00814000814000814
1134,SC60,RL,57.0,8773.0,Pave,IR1,HLS,Inside,Gilbert,Norm,1Fam,2Story,6.0,Gable,VinylSd,None,0.0,TA,PConc,TA,916.0,Gd,Y,916.0,684.0,0.0,1600.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,TA,Attchd,Fin,460.0,TA,Y,100.0,38.0,0.0,0.0,0.0,0.0,WD,Normal,169000.0,2976.0,2.5,0.006497207340704434
1135,SC30,RM,60.0,6180.0,Pave,Reg,Lvl,Corner,BrkSide,Norm,1Fam,1Story,6.0,Gable,Wd Sdng,None,0.0,TA,BrkTil,TA,960.0,TA,N,986.0,0.0,0.0,986.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,1.0,Gd,Detchd,Unf,180.0,TA,Y,0.0,128.0,0.0,0.0,0.0,0.0,WD,Normal,102000.0,2126.0,1.0,0.009708737864077669
1136,SC50,RL,80.0,9600.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,6.0,Gable,VinylSd,None,0.0,TA,CBlock,TA,1032.0,TA,Y,1032.0,220.0,0.0,1252.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,No,Attchd,Unf,288.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Abnorml,119000.0,2572.0,1.0,0.008333333333333333
1137,SC50,RL,54.0,6342.0,Pave,Reg,Lvl,Inside,Sawyer,Feedr,1Fam,1.5Fin,5.0,Gable,VinylSd,None,0.0,Gd,CBlock,TA,780.0,Gd,N,780.0,240.0,0.0,1020.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,0.0,No,No,No,0.0,No,N,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,94000.0,1800.0,1.0,0.008514664143803218
1138,SC20,RL,0.0,9819.0,Pave,IR1,Lvl,Inside,Mitchel,Norm,1Fam,1Story,6.0,Gable,ImStucc,None,0.0,TA,PConc,TA,1567.0,TA,Y,1567.0,0.0,0.0,1567.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,2.0,TA,Attchd,RFn,714.0,TA,Y,264.0,32.0,0.0,0.0,0.0,0.0,WD,Normal,196000.0,3848.0,3.0,0.0
1139,SC30,RL,98.0,8731.0,Pave,IR1,Lvl,Inside,BrkSide,Norm,1Fam,1Story,5.0,Gable,Stucco,None,0.0,Fa,BrkTil,TA,915.0,TA,Y,1167.0,0.0,0.0,1167.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,1.0,Gd,Detchd,Unf,495.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,144000.0,2577.0,1.0,0.011224372924063681
1140,SC20,RL,60.0,7350.0,Pave,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5.0,Gable,HdBoard,None,0.0,TA,CBlock,TA,952.0,TA,Y,952.0,0.0,0.0,952.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,No,Detchd,Unf,840.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,COD,Abnorml,139000.0,2744.0,2.0,0.00816326530612245
1141,SC60,RL,0.0,10304.0,Pave,IR1,Lvl,CulDSac,NWAmes,PosN,1Fam,2Story,5.0,Gable,Plywood,BrkFace,44.0,Gd,CBlock,TA,780.0,Ex,Y,1088.0,780.0,0.0,1868.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,1.0,TA,Attchd,Unf,484.0,TA,Y,420.0,96.0,0.0,0.0,0.0,0.0,WD,Normal,197500.0,3132.0,3.5,0.0
1142,SC60,RL,77.0,9965.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8.0,Hip,VinylSd,Stone,340.0,TA,PConc,TA,1466.0,Ex,Y,1466.0,1362.0,0.0,2747.625,1.0,0.0,3.0,0.0,4.0,1.0,Gd,10.0,1.0,TA,BuiltIn,RFn,938.25,TA,Y,125.0,144.0,0.0,0.0,0.0,0.0,New,Partial,340037.5,5151.875,4.0,0.00772704465629704
1143,SC20,RL,0.0,9000.0,Pave,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5.0,Gable,Plywood,None,0.0,TA,CBlock,TA,1006.0,TA,Y,1006.0,0.0,0.0,1006.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,No,No,No,0.0,No,Y,0.0,24.0,0.0,0.0,0.0,0.0,WD,Normal,80000.0,2012.0,1.0,0.0
1144,SC190,RL,60.0,12180.0,Pave,Reg,Lvl,Inside,Edwards,Norm,2fmCon,1.5Fin,4.0,Gable,MetalSd,None,0.0,Fa,BrkTil,TA,672.0,Fa,N,672.0,252.0,0.0,924.0,1.0,0.0,1.0,0.0,2.0,1.0,Fa,5.0,0.0,No,Detchd,Unf,280.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,80000.0,1876.0,2.0,0.0049261083743842365
1145,SC50,RM,52.0,6240.0,Pave,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5.0,Gable,MetalSd,None,0.0,TA,BrkTil,TA,1042.0,Ex,Y,1042.0,534.0,0.0,1576.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,8.0,1.0,Gd,Detchd,Unf,225.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Family,149000.0,2843.0,1.0,0.008333333333333333
1146,SC20,RL,0.0,11200.0,Pave,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,6.0,Gable,Wd Shng,BrkFace,85.0,TA,CBlock,TA,1298.0,TA,Y,1298.0,0.0,0.0,1298.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,5.0,1.0,TA,Attchd,Unf,403.0,TA,Y,165.0,26.0,0.0,0.0,0.0,0.0,WD,Normal,180000.0,2999.0,3.0,0.0
1147,SC70,RL,75.0,12000.0,Pave,Reg,Bnk,Inside,Crawfor,Norm,1Fam,2Story,7.0,Gable,MetalSd,None,0.0,TA,CBlock,TA,704.0,Ex,Y,860.0,704.0,0.0,1564.0,0.0,0.0,1.0,1.0,3.0,1.0,Fa,7.0,1.0,Gd,Attchd,Unf,234.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,174500.0,2502.0,1.5,0.00625
1148,SC50,RM,0.0,5700.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,7.0,Gable,Wd Sdng,None,0.0,TA,PConc,TA,572.0,TA,Y,572.0,539.0,0.0,1111.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,1.0,Gd,Detchd,Unf,288.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,116900.0,1971.0,1.0,0.0
1149,SC70,RM,50.0,9000.0,Pave,Reg,Lvl,Inside,OldTown,Artery,1Fam,2Story,7.0,Hip,VinylSd,None,0.0,Gd,PConc,TA,650.0,Ex,Y,832.0,650.0,0.0,1482.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,0.0,No,Detchd,Unf,324.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,143000.0,2456.0,1.0,0.005555555555555556
1150,SC20,RL,57.0,8280.0,Pave,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,6.0,Gable,BrkFace,None,0.0,TA,CBlock,TA,932.0,Ex,Y,932.0,0.0,0.0,932.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,1.0,Gd,Attchd,Unf,306.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,124000.0,2170.0,1.0,0.006884057971014493
1151,SC20,RL,134.0,17673.5,Pave,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5.0,Gable,Plywood,BrkFace,132.0,TA,CBlock,TA,1466.0,TA,Y,1466.0,0.0,0.0,1466.0,0.0,0.0,1.0,1.0,3.0,1.0,Fa,6.0,2.0,Gd,Attchd,Fin,528.0,TA,Y,0.0,140.0,0.0,0.0,0.0,0.0,WD,Normal,149900.0,3460.0,1.5,0.007581973010439358
1152,SC20,RL,90.0,14115.0,Pave,IR1,Lvl,Inside,Crawfor,Norm,1Fam,1Story,6.0,Gable,Stone,None,0.0,TA,PConc,TA,1073.0,Ex,Y,1811.0,0.0,0.0,1811.0,0.0,0.0,1.0,0.0,2.0,1.0,Ex,6.0,1.0,Gd,Attchd,Fin,470.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Abnorml,230000.0,3354.0,1.0,0.006376195536663124
1153,SC30,RM,0.0,5890.0,Pave,Reg,Lvl,Corner,IDOTRR,Norm,1Fam,1Story,6.0,Gable,Wd Sdng,None,0.0,Gd,BrkTil,TA,816.0,Ex,Y,816.0,0.0,0.0,816.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,No,Detchd,Unf,432.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,120500.0,2064.0,1.0,0.0
1154,SC60,RL,0.0,13700.0,Pave,IR1,Lvl,Inside,NAmes,Norm,1Fam,2Story,7.0,Gable,VinylSd,Stone,288.0,TA,CBlock,TA,864.0,TA,Y,902.0,918.0,0.0,1820.0,0.0,0.0,1.0,2.0,4.0,1.0,Gd,8.0,2.0,Gd,Attchd,Unf,492.0,TA,Y,60.0,84.0,0.0,0.0,0.0,0.0,WD,Normal,201800.0,3176.0,2.0,0.0
1155,SC20,RL,90.0,10768.0,Pave,IR1,Lvl,Corner,Veenker,Norm,1Fam,1Story,5.0,Gable,Plywood,None,0.0,Gd,CBlock,TA,1437.0,TA,Y,1437.0,0.0,0.0,1437.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,1.0,Fa,Attchd,RFn,528.0,TA,Y,0.0,21.0,0.0,0.0,0.0,0.0,WD,Normal,218000.0,3402.0,3.0,0.008358098068350668
1156,SC80,RL,85.0,9350.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5.0,Gable,BrkFace,None,0.0,Gd,PConc,TA,1219.0,Gd,Y,1265.0,0.0,0.0,1265.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,1.0,Gd,Attchd,RFn,502.0,TA,Y,0.0,92.0,0.0,0.0,0.0,0.0,WD,Normal,179900.0,2986.0,2.0,0.00909090909090909
1157,SC120,RL,34.0,5001.0,Pave,IR1,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,7.0,Gable,VinylSd,Stone,166.0,TA,PConc,TA,1314.0,Ex,Y,1314.0,0.0,0.0,1314.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,1.0,Gd,Attchd,RFn,626.0,TA,Y,172.0,62.0,0.0,0.0,0.0,0.0,WD,Normal,230000.0,3254.0,3.0,0.006798640271945611
1158,SC20,RL,92.0,11932.0,Pave,Reg,Lvl,FR2,Somerst,Feedr,1Fam,1Story,8.0,Gable,VinylSd,Stone,186.0,TA,PConc,TA,1580.0,Ex,Y,1580.0,0.0,0.0,1580.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,0.0,No,Attchd,RFn,830.0,TA,Y,0.0,24.0,0.0,0.0,0.0,0.0,ConLD,Partial,235128.0,3990.0,2.0,0.0077103586992960105
1159,SC60,RL,76.0,9120.0,Pave,Reg,Lvl,Inside,NWAmes,Norm,1Fam,2Story,6.0,Hip,HdBoard,BrkFace,270.0,TA,CBlock,TA,901.0,TA,Y,943.0,933.0,0.0,1876.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,1.0,TA,Attchd,RFn,540.0,TA,Y,0.0,69.0,0.0,0.0,0.0,0.0,WD,Normal,185000.0,3317.0,2.5,0.008333333333333333
1160,SC160,RL,24.0,2280.0,Pave,Reg,Lvl,Inside,NPkVill,Norm,Twnhs,2Story,6.0,Gable,Brk Cmn,None,0.0,TA,CBlock,TA,855.0,Fa,Y,855.0,601.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,TA,Attchd,Unf,440.0,TA,Y,26.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,146000.0,2751.0,2.5,0.010526315789473684
1161,SC20,RL,0.0,14778.0,Pave,IR1,Low,CulDSac,Crawfor,PosN,1Fam,1Story,6.0,Hip,HdBoard,BrkFace,72.0,TA,CBlock,TA,1296.0,Ex,Y,1640.0,0.0,0.0,1640.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,7.0,1.0,Gd,Detchd,Unf,924.0,TA,Y,108.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,224000.0,3860.0,2.0,0.0
1162,SC20,RL,109.0,8724.0,Pave,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5.0,Gable,VinylSd,None,0.0,TA,CBlock,TA,894.0,Gd,Y,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,1.0,Po,Attchd,Fin,450.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,129000.0,2238.0,1.0,0.012494268684089867
1163,SC90,RL,60.0,12900.0,Pave,Reg,Lvl,Inside,Sawyer,Feedr,Duplex,SFoyer,4.0,Gable,Plywood,None,0.0,TA,CBlock,TA,1198.0,TA,Y,1258.0,0.0,0.0,1258.0,2.0,0.0,0.0,2.0,0.5,1.0,TA,6.0,0.0,No,CarPort,Unf,400.0,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,WD,Alloca,108959.0,2856.0,3.0,0.004651162790697674
1164,SC80,RL,0.0,16157.0,Pave,IR1,Lvl,FR2,Veenker,Feedr,1Fam,SLvl,5.0,Gable,Plywood,None,0.0,TA,PConc,TA,1360.0,Ex,Y,1432.0,0.0,0.0,1432.0,1.0,0.0,1.0,1.0,2.0,1.0,Gd,5.0,1.0,TA,Attchd,Unf,588.0,TA,Y,168.0,170.0,0.0,0.0,0.0,0.0,WD,Normal,194000.0,3380.0,2.5,0.0
1165,SC20,RL,79.0,9541.0,Pave,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,7.0,Gable,VinylSd,Stone,268.0,TA,PConc,TA,1502.0,Ex,Y,1502.0,0.0,0.0,1502.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,0.0,No,Attchd,RFn,644.0,TA,Y,0.0,114.0,0.0,0.0,0.0,0.0,New,Partial,233170.0,3648.0,2.0,0.008280054501624569
1166,SC20,RL,64.0,10475.0,Pave,IR1,Lvl,Corner,CollgCr,Norm,1Fam,1Story,8.0,Gable,VinylSd,Stone,72.0,TA,PConc,TA,1694.0,Ex,Y,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,0.0,No,Attchd,RFn,776.0,TA,Y,160.0,33.0,0.0,0.0,0.0,0.0,WD,Normal,245350.0,4164.0,2.0,0.006109785202863962
1167,SC60,RL,58.0,10852.0,Pave,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,6.0,Gable,VinylSd,None,0.0,TA,PConc,TA,959.0,Ex,Y,959.0,712.0,0.0,1671.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,TA,Attchd,Fin,472.0,TA,Y,0.0,38.0,0.0,0.0,0.0,0.0,WD,Normal,173000.0,3102.0,3.5,0.005344636933284188
1168,SC70,RL,120.0,13728.0,Pave,Reg,Lvl,Corner,Edwards,Norm,1Fam,2Story,6.0,Hip,Stucco,None,0.0,TA,CBlock,TA,1127.0,Ex,Y,1236.0,872.0,0.0,2108.0,0.0,0.0,2.0,0.0,4.0,1.0,Gd,7.0,2.0,TA,Basment,Unf,540.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,235000.0,3775.0,2.0,0.008741258741258742
1169,SC60,RL,118.0,17673.5,Pave,IR1,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,10.0,Hip,HdBoard,BrkFace,410.625,Gd,PConc,TA,1930.0,Ex,Y,1831.0,1796.0,0.0,2747.625,1.0,0.0,3.0,1.0,4.0,1.0,Gd,10.0,1.0,TA,Attchd,Fin,807.0,TA,Y,361.0,76.0,0.0,0.0,0.0,0.0,WD,Normal,340037.5,5484.625,4.5,0.006676662800237644
1170,SC80,RL,76.0,9880.0,Pave,Reg,Lvl,Inside,Mitchel,Norm,1Fam,SLvl,6.0,Gable,Plywood,None,0.0,TA,CBlock,TA,1096.0,TA,Y,1118.0,0.0,0.0,1118.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,1.0,Po,Attchd,Fin,358.0,TA,Y,203.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,171000.0,2572.0,2.0,0.007692307692307693
1171,SC20,RL,76.0,9120.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6.0,Hip,MetalSd,None,0.0,TA,CBlock,TA,1261.0,Ex,Y,1261.0,0.0,0.0,1261.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,1.0,TA,Attchd,RFn,433.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,163000.0,2955.0,2.0,0.008333333333333333
1172,SC160,FV,35.0,4017.0,Pave,IR1,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7.0,Gable,MetalSd,None,0.0,TA,PConc,TA,625.0,Ex,Y,625.0,625.0,0.0,1250.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,5.0,0.0,No,Detchd,Fin,625.0,TA,Y,0.0,54.0,0.0,0.0,0.0,0.0,WD,Normal,171900.0,2500.0,2.5,0.008712969878018421
1173,SC50,RL,134.5,17673.5,Pave,IR1,Bnk,Inside,ClearCr,Norm,1Fam,1.5Fin,5.0,Gable,MetalSd,None,0.0,TA,CBlock,TA,1598.0,TA,Y,1636.0,971.0,0.0,2747.625,0.0,0.0,3.0,0.0,3.0,1.0,Ex,10.0,1.0,Gd,No,No,0.0,No,Y,122.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,200500.0,4345.625,3.0,0.007610263954508162
1174,SC70,RL,80.0,16560.0,Pave,IR1,Lvl,Inside,Crawfor,Norm,1Fam,2Story,6.0,Gable,Wd Sdng,None,0.0,TA,BrkTil,TA,952.0,TA,Y,1170.0,1175.0,0.0,2345.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,9.0,1.0,Gd,Detchd,Unf,360.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,239000.0,3657.0,2.5,0.004830917874396135
1175,SC50,RL,85.0,10678.0,Pave,Reg,Lvl,Inside,NoRidge,Norm,1Fam,1.5Fin,8.0,Hip,HdBoard,BrkFace,337.0,TA,PConc,TA,1683.0,Ex,Y,2129.0,743.0,0.0,2747.625,0.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,1.0,TA,Attchd,Fin,541.0,TA,Y,0.0,33.0,0.0,0.0,0.0,0.0,WD,Normal,285000.0,4971.625,2.5,0.007960292189548605
1176,SC20,RL,37.0,6951.0,Pave,IR1,Lvl,CulDSac,Mitchel,Norm,1Fam,1Story,5.0,Gable,Plywood,None,0.0,TA,CBlock,TA,876.0,TA,Y,923.0,0.0,0.0,923.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,No,Attchd,Unf,264.0,TA,Y,362.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,119500.0,2063.0,2.0,0.005322975111494749
1177,SC50,RM,0.0,3950.0,Pave,Reg,Bnk,Inside,OldTown,Artery,1Fam,1.5Fin,6.0,Gable,MetalSd,None,0.0,TA,CBlock,TA,818.0,TA,Y,818.0,406.0,0.0,1224.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,No,Detchd,Unf,210.0,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,115000.0,2252.0,1.0,0.0
1178,SC50,RL,54.0,7681.0,Pave,IR1,Lvl,FR2,Crawfor,Norm,1Fam,1.5Fin,5.0,Gable,Wd Sdng,None,0.0,TA,BrkTil,TA,731.0,Ex,Y,820.0,523.0,0.0,1343.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,1.0,Gd,Detchd,Unf,186.0,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,154900.0,2260.0,1.5,0.00703033459185002
